task,implant_type,model_type,architecture,run,architecture_family,accuracy,trial_count
person_facing_direction,6_15,pointy,vit_base_patch8_224.dino,1,Vision Transformer (ViT),0.8733333333333333,300
person_facing_direction,6_15,pointy,vit_base_patch8_224.dino,2,Vision Transformer (ViT),0.96,300
person_facing_direction,6_15,pointy,vit_base_patch8_224.dino,3,Vision Transformer (ViT),0.91,300
person_facing_direction,6_15,pointy,vit_base_patch8_224.dino,4,Vision Transformer (ViT),0.9666666666666667,300
person_facing_direction,6_15,pointy,vit_base_patch8_224.dino,5,Vision Transformer (ViT),0.9633333333333334,300
person_facing_direction,6_15,pointy,vit_base_patch8_224.dino,6,Vision Transformer (ViT),0.98,300
person_facing_direction,6_15,pointy,vit_base_patch8_224.dino,7,Vision Transformer (ViT),0.8833333333333333,300
person_facing_direction,6_15,pointy,vit_base_patch8_224.dino,8,Vision Transformer (ViT),0.96,300
person_facing_direction,6_15,pointy,vit_base_patch8_224.dino,9,Vision Transformer (ViT),0.9033333333333333,300
person_facing_direction,6_15,pointy,vit_base_patch8_224.dino,10,Vision Transformer (ViT),0.9833333333333333,300
person_facing_direction,6_15,pointy,vit_base_patch8_224.dino,11,Vision Transformer (ViT),0.8266666666666667,300
person_facing_direction,6_15,pointy,vit_base_patch8_224.dino,12,Vision Transformer (ViT),0.8633333333333333,300
person_facing_direction,6_15,pointy,vit_small_patch16_224.dino,1,Vision Transformer (ViT),0.78,300
person_facing_direction,6_15,pointy,vit_small_patch16_224.dino,2,Vision Transformer (ViT),0.8566666666666667,300
person_facing_direction,6_15,pointy,vit_small_patch16_224.dino,3,Vision Transformer (ViT),0.9033333333333333,300
person_facing_direction,6_15,pointy,vit_small_patch16_224.dino,4,Vision Transformer (ViT),0.9566666666666667,300
person_facing_direction,6_15,pointy,vit_small_patch16_224.dino,5,Vision Transformer (ViT),0.92,300
person_facing_direction,6_15,pointy,vit_small_patch16_224.dino,6,Vision Transformer (ViT),0.9466666666666667,300
person_facing_direction,6_15,pointy,vit_small_patch16_224.dino,7,Vision Transformer (ViT),0.8766666666666667,300
person_facing_direction,6_15,pointy,vit_small_patch16_224.dino,8,Vision Transformer (ViT),0.7166666666666667,300
person_facing_direction,6_15,pointy,vit_small_patch16_224.dino,9,Vision Transformer (ViT),0.9733333333333334,300
person_facing_direction,6_15,pointy,vit_small_patch16_224.dino,10,Vision Transformer (ViT),0.96,300
person_facing_direction,6_15,pointy,vit_small_patch16_224.dino,11,Vision Transformer (ViT),0.96,300
person_facing_direction,6_15,pointy,vit_small_patch16_224.dino,12,Vision Transformer (ViT),0.9066666666666666,300
person_facing_direction,6_15,streaky,convnext_nano.in12k,1,ConvNeXt,0.9133333333333333,300
person_facing_direction,6_15,streaky,convnext_nano.in12k,2,ConvNeXt,0.8866666666666667,300
person_facing_direction,6_15,streaky,convnext_nano.in12k,3,ConvNeXt,0.8933333333333333,300
person_facing_direction,6_15,streaky,convnext_nano.in12k,4,ConvNeXt,0.9133333333333333,300
person_facing_direction,6_15,streaky,convnext_nano.in12k,5,ConvNeXt,0.8866666666666667,300
person_facing_direction,6_15,streaky,convnext_nano.in12k,6,ConvNeXt,0.9133333333333333,300
person_facing_direction,6_15,streaky,convnext_nano.in12k,7,ConvNeXt,0.8833333333333333,300
person_facing_direction,6_15,streaky,convnext_nano.in12k,8,ConvNeXt,0.8533333333333334,300
person_facing_direction,6_15,streaky,convnext_nano.in12k,9,ConvNeXt,0.9133333333333333,300
person_facing_direction,6_15,streaky,convnext_nano.in12k,10,ConvNeXt,0.85,300
person_facing_direction,6_15,streaky,convnext_nano.in12k,11,ConvNeXt,0.87,300
person_facing_direction,6_15,streaky,convnext_nano.in12k,12,ConvNeXt,0.92,300
person_facing_direction,6_15,streaky,convnext_nano.in12k_ft_in1k,1,ConvNeXt,0.8833333333333333,300
person_facing_direction,6_15,streaky,convnext_nano.in12k_ft_in1k,2,ConvNeXt,0.8966666666666666,300
person_facing_direction,6_15,streaky,convnext_nano.in12k_ft_in1k,3,ConvNeXt,0.8933333333333333,300
person_facing_direction,6_15,streaky,convnext_nano.in12k_ft_in1k,4,ConvNeXt,0.8833333333333333,300
person_facing_direction,6_15,streaky,convnext_nano.in12k_ft_in1k,5,ConvNeXt,0.8833333333333333,300
person_facing_direction,6_15,streaky,convnext_nano.in12k_ft_in1k,6,ConvNeXt,0.8866666666666667,300
person_facing_direction,6_15,streaky,convnext_nano.in12k_ft_in1k,7,ConvNeXt,0.88,300
person_facing_direction,6_15,streaky,convnext_nano.in12k_ft_in1k,8,ConvNeXt,0.8866666666666667,300
person_facing_direction,6_15,streaky,convnext_nano.in12k_ft_in1k,9,ConvNeXt,0.8866666666666667,300
person_facing_direction,6_15,streaky,convnext_nano.in12k_ft_in1k,10,ConvNeXt,0.8633333333333333,300
person_facing_direction,6_15,streaky,convnext_nano.in12k_ft_in1k,11,ConvNeXt,0.88,300
person_facing_direction,6_15,streaky,convnext_nano.in12k_ft_in1k,12,ConvNeXt,0.8966666666666666,300
person_facing_direction,6_15,streaky,convnext_small.in12k,1,ConvNeXt,0.9033333333333333,300
person_facing_direction,6_15,streaky,convnext_small.in12k,2,ConvNeXt,0.9,300
person_facing_direction,6_15,streaky,convnext_small.in12k,3,ConvNeXt,0.92,300
person_facing_direction,6_15,streaky,convnext_small.in12k,4,ConvNeXt,0.92,300
person_facing_direction,6_15,streaky,convnext_small.in12k,5,ConvNeXt,0.9066666666666666,300
person_facing_direction,6_15,streaky,convnext_small.in12k,6,ConvNeXt,0.92,300
person_facing_direction,6_15,streaky,convnext_small.in12k,7,ConvNeXt,0.9233333333333333,300
person_facing_direction,6_15,streaky,convnext_small.in12k,8,ConvNeXt,0.9266666666666666,300
person_facing_direction,6_15,streaky,convnext_small.in12k,9,ConvNeXt,0.9233333333333333,300
person_facing_direction,6_15,streaky,convnext_small.in12k,10,ConvNeXt,0.9166666666666666,300
person_facing_direction,6_15,streaky,convnext_small.in12k,11,ConvNeXt,0.8933333333333333,300
person_facing_direction,6_15,streaky,convnext_small.in12k,12,ConvNeXt,0.92,300
person_facing_direction,6_15,streaky,convnext_tiny.in12k,1,ConvNeXt,0.8933333333333333,300
person_facing_direction,6_15,streaky,convnext_tiny.in12k,2,ConvNeXt,0.92,300
person_facing_direction,6_15,streaky,convnext_tiny.in12k,3,ConvNeXt,0.9433333333333334,300
person_facing_direction,6_15,streaky,convnext_tiny.in12k,4,ConvNeXt,0.9433333333333334,300
person_facing_direction,6_15,streaky,convnext_tiny.in12k,5,ConvNeXt,0.9433333333333334,300
person_facing_direction,6_15,streaky,convnext_tiny.in12k,6,ConvNeXt,0.94,300
person_facing_direction,6_15,streaky,convnext_tiny.in12k,7,ConvNeXt,0.9466666666666667,300
person_facing_direction,6_15,streaky,convnext_tiny.in12k,8,ConvNeXt,0.94,300
person_facing_direction,6_15,streaky,convnext_tiny.in12k,9,ConvNeXt,0.9433333333333334,300
person_facing_direction,6_15,streaky,convnext_tiny.in12k,10,ConvNeXt,0.9533333333333334,300
person_facing_direction,6_15,streaky,convnext_tiny.in12k,11,ConvNeXt,0.9466666666666667,300
person_facing_direction,6_15,streaky,convnext_tiny.in12k,12,ConvNeXt,0.94,300
person_facing_direction,6_15,streaky,convnext_tiny.in12k_ft_in1k,1,ConvNeXt,0.8766666666666667,300
person_facing_direction,6_15,streaky,convnext_tiny.in12k_ft_in1k,2,ConvNeXt,0.93,300
person_facing_direction,6_15,streaky,convnext_tiny.in12k_ft_in1k,3,ConvNeXt,0.9333333333333333,300
person_facing_direction,6_15,streaky,convnext_tiny.in12k_ft_in1k,4,ConvNeXt,0.9466666666666667,300
person_facing_direction,6_15,streaky,convnext_tiny.in12k_ft_in1k,5,ConvNeXt,0.9333333333333333,300
person_facing_direction,6_15,streaky,convnext_tiny.in12k_ft_in1k,6,ConvNeXt,0.94,300
person_facing_direction,6_15,streaky,convnext_tiny.in12k_ft_in1k,7,ConvNeXt,0.94,300
person_facing_direction,6_15,streaky,convnext_tiny.in12k_ft_in1k,8,ConvNeXt,0.9333333333333333,300
person_facing_direction,6_15,streaky,convnext_tiny.in12k_ft_in1k,9,ConvNeXt,0.9333333333333333,300
person_facing_direction,6_15,streaky,convnext_tiny.in12k_ft_in1k,10,ConvNeXt,0.9333333333333333,300
person_facing_direction,6_15,streaky,convnext_tiny.in12k_ft_in1k,11,ConvNeXt,0.93,300
person_facing_direction,6_15,streaky,convnext_tiny.in12k_ft_in1k,12,ConvNeXt,0.94,300
person_facing_direction,6_15,streaky,convnextv2_tiny.fcmae,1,ConvNeXt,0.5666666666666667,300
person_facing_direction,6_15,streaky,convnextv2_tiny.fcmae,2,ConvNeXt,0.6466666666666666,300
person_facing_direction,6_15,streaky,convnextv2_tiny.fcmae,3,ConvNeXt,0.6533333333333333,300
person_facing_direction,6_15,streaky,convnextv2_tiny.fcmae,4,ConvNeXt,0.8066666666666666,300
person_facing_direction,6_15,streaky,convnextv2_tiny.fcmae,5,ConvNeXt,0.7833333333333333,300
person_facing_direction,6_15,streaky,convnextv2_tiny.fcmae,6,ConvNeXt,0.7766666666666666,300
person_facing_direction,6_15,streaky,convnextv2_tiny.fcmae,7,ConvNeXt,0.8166666666666667,300
person_facing_direction,6_15,streaky,convnextv2_tiny.fcmae,8,ConvNeXt,0.8266666666666667,300
person_facing_direction,6_15,streaky,convnextv2_tiny.fcmae,9,ConvNeXt,0.8133333333333334,300
person_facing_direction,6_15,streaky,convnextv2_tiny.fcmae,10,ConvNeXt,0.7433333333333333,300
person_facing_direction,6_15,streaky,convnextv2_tiny.fcmae,11,ConvNeXt,0.7033333333333334,300
person_facing_direction,6_15,streaky,convnextv2_tiny.fcmae,12,ConvNeXt,0.63,300
person_facing_direction,6_15,streaky,efficientnet_b0.ra_in1k,1,EfficientNet,0.9,300
person_facing_direction,6_15,streaky,efficientnet_b0.ra_in1k,2,EfficientNet,0.9033333333333333,300
person_facing_direction,6_15,streaky,efficientnet_b0.ra_in1k,3,EfficientNet,0.9066666666666666,300
person_facing_direction,6_15,streaky,efficientnet_b0.ra_in1k,4,EfficientNet,0.91,300
person_facing_direction,6_15,streaky,efficientnet_b0.ra_in1k,5,EfficientNet,0.9166666666666666,300
person_facing_direction,6_15,streaky,efficientnet_b0.ra_in1k,6,EfficientNet,0.8833333333333333,300
person_facing_direction,6_15,streaky,efficientnet_b0.ra_in1k,7,EfficientNet,0.9133333333333333,300
person_facing_direction,6_15,streaky,efficientnet_b0.ra_in1k,8,EfficientNet,0.8966666666666666,300
person_facing_direction,6_15,streaky,efficientnet_b0.ra_in1k,9,EfficientNet,0.8933333333333333,300
person_facing_direction,6_15,streaky,efficientnet_b0.ra_in1k,10,EfficientNet,0.9033333333333333,300
person_facing_direction,6_15,streaky,efficientnet_b0.ra_in1k,11,EfficientNet,0.9066666666666666,300
person_facing_direction,6_15,streaky,efficientnet_b0.ra_in1k,12,EfficientNet,0.89,300
person_facing_direction,6_15,streaky,efficientnet_b3.ra2_in1k,1,EfficientNet,0.93,300
person_facing_direction,6_15,streaky,efficientnet_b3.ra2_in1k,2,EfficientNet,0.9333333333333333,300
person_facing_direction,6_15,streaky,efficientnet_b3.ra2_in1k,3,EfficientNet,0.9333333333333333,300
person_facing_direction,6_15,streaky,efficientnet_b3.ra2_in1k,4,EfficientNet,0.92,300
person_facing_direction,6_15,streaky,efficientnet_b3.ra2_in1k,5,EfficientNet,0.9333333333333333,300
person_facing_direction,6_15,streaky,efficientnet_b3.ra2_in1k,6,EfficientNet,0.9233333333333333,300
person_facing_direction,6_15,streaky,efficientnet_b3.ra2_in1k,7,EfficientNet,0.9366666666666666,300
person_facing_direction,6_15,streaky,efficientnet_b3.ra2_in1k,8,EfficientNet,0.92,300
person_facing_direction,6_15,streaky,efficientnet_b3.ra2_in1k,9,EfficientNet,0.92,300
person_facing_direction,6_15,streaky,efficientnet_b3.ra2_in1k,10,EfficientNet,0.9366666666666666,300
person_facing_direction,6_15,streaky,efficientnet_b3.ra2_in1k,11,EfficientNet,0.93,300
person_facing_direction,6_15,streaky,efficientnet_b3.ra2_in1k,12,EfficientNet,0.9266666666666666,300
person_facing_direction,6_15,streaky,mobilenetv2_100.ra_in1k,1,MobileNetV2,0.8833333333333333,300
person_facing_direction,6_15,streaky,mobilenetv2_100.ra_in1k,2,MobileNetV2,0.8866666666666667,300
person_facing_direction,6_15,streaky,mobilenetv2_100.ra_in1k,3,MobileNetV2,0.8933333333333333,300
person_facing_direction,6_15,streaky,mobilenetv2_100.ra_in1k,4,MobileNetV2,0.89,300
person_facing_direction,6_15,streaky,mobilenetv2_100.ra_in1k,5,MobileNetV2,0.8866666666666667,300
person_facing_direction,6_15,streaky,mobilenetv2_100.ra_in1k,6,MobileNetV2,0.8566666666666667,300
person_facing_direction,6_15,streaky,mobilenetv2_100.ra_in1k,7,MobileNetV2,0.8866666666666667,300
person_facing_direction,6_15,streaky,mobilenetv2_100.ra_in1k,8,MobileNetV2,0.8766666666666667,300
person_facing_direction,6_15,streaky,mobilenetv2_100.ra_in1k,9,MobileNetV2,0.8866666666666667,300
person_facing_direction,6_15,streaky,mobilenetv2_100.ra_in1k,10,MobileNetV2,0.8566666666666667,300
person_facing_direction,6_15,streaky,mobilenetv2_100.ra_in1k,11,MobileNetV2,0.8866666666666667,300
person_facing_direction,6_15,streaky,mobilenetv2_100.ra_in1k,12,MobileNetV2,0.88,300
person_facing_direction,6_15,streaky,regnety_040.ra3_in1k,1,RegNetY,0.9066666666666666,300
person_facing_direction,6_15,streaky,regnety_040.ra3_in1k,2,RegNetY,0.8966666666666666,300
person_facing_direction,6_15,streaky,regnety_040.ra3_in1k,3,RegNetY,0.9066666666666666,300
person_facing_direction,6_15,streaky,regnety_040.ra3_in1k,4,RegNetY,0.9033333333333333,300
person_facing_direction,6_15,streaky,regnety_040.ra3_in1k,5,RegNetY,0.9066666666666666,300
person_facing_direction,6_15,streaky,regnety_040.ra3_in1k,6,RegNetY,0.9033333333333333,300
person_facing_direction,6_15,streaky,regnety_040.ra3_in1k,7,RegNetY,0.91,300
person_facing_direction,6_15,streaky,regnety_040.ra3_in1k,8,RegNetY,0.9066666666666666,300
person_facing_direction,6_15,streaky,regnety_040.ra3_in1k,9,RegNetY,0.9,300
person_facing_direction,6_15,streaky,regnety_040.ra3_in1k,10,RegNetY,0.9033333333333333,300
person_facing_direction,6_15,streaky,regnety_040.ra3_in1k,11,RegNetY,0.9033333333333333,300
person_facing_direction,6_15,streaky,regnety_040.ra3_in1k,12,RegNetY,0.9066666666666666,300
person_facing_direction,6_15,streaky,regnety_064.ra3_in1k,1,RegNetY,0.9533333333333334,300
person_facing_direction,6_15,streaky,regnety_064.ra3_in1k,2,RegNetY,0.9533333333333334,300
person_facing_direction,6_15,streaky,regnety_064.ra3_in1k,3,RegNetY,0.9466666666666667,300
person_facing_direction,6_15,streaky,regnety_064.ra3_in1k,4,RegNetY,0.96,300
person_facing_direction,6_15,streaky,regnety_064.ra3_in1k,5,RegNetY,0.9566666666666667,300
person_facing_direction,6_15,streaky,regnety_064.ra3_in1k,6,RegNetY,0.9066666666666666,300
person_facing_direction,6_15,streaky,regnety_064.ra3_in1k,7,RegNetY,0.9533333333333334,300
person_facing_direction,6_15,streaky,regnety_064.ra3_in1k,8,RegNetY,0.93,300
person_facing_direction,6_15,streaky,regnety_064.ra3_in1k,9,RegNetY,0.93,300
person_facing_direction,6_15,streaky,regnety_064.ra3_in1k,10,RegNetY,0.9433333333333334,300
person_facing_direction,6_15,streaky,regnety_064.ra3_in1k,11,RegNetY,0.9533333333333334,300
person_facing_direction,6_15,streaky,regnety_064.ra3_in1k,12,RegNetY,0.9666666666666667,300
person_facing_direction,6_15,streaky,regnety_080.ra3_in1k,1,RegNetY,0.9066666666666666,300
person_facing_direction,6_15,streaky,regnety_080.ra3_in1k,2,RegNetY,0.9066666666666666,300
person_facing_direction,6_15,streaky,regnety_080.ra3_in1k,3,RegNetY,0.9066666666666666,300
person_facing_direction,6_15,streaky,regnety_080.ra3_in1k,4,RegNetY,0.91,300
person_facing_direction,6_15,streaky,regnety_080.ra3_in1k,5,RegNetY,0.9033333333333333,300
person_facing_direction,6_15,streaky,regnety_080.ra3_in1k,6,RegNetY,0.9066666666666666,300
person_facing_direction,6_15,streaky,regnety_080.ra3_in1k,7,RegNetY,0.9066666666666666,300
person_facing_direction,6_15,streaky,regnety_080.ra3_in1k,8,RegNetY,0.8966666666666666,300
person_facing_direction,6_15,streaky,regnety_080.ra3_in1k,9,RegNetY,0.9033333333333333,300
person_facing_direction,6_15,streaky,regnety_080.ra3_in1k,10,RegNetY,0.9,300
person_facing_direction,6_15,streaky,regnety_080.ra3_in1k,11,RegNetY,0.9066666666666666,300
person_facing_direction,6_15,streaky,regnety_080.ra3_in1k,12,RegNetY,0.9,300
person_facing_direction,6_15,streaky,resnet101.a1h_in1k,1,ResNet,0.8333333333333334,300
person_facing_direction,6_15,streaky,resnet101.a1h_in1k,2,ResNet,0.8433333333333334,300
person_facing_direction,6_15,streaky,resnet101.a1h_in1k,3,ResNet,0.85,300
person_facing_direction,6_15,streaky,resnet101.a1h_in1k,4,ResNet,0.8466666666666667,300
person_facing_direction,6_15,streaky,resnet101.a1h_in1k,5,ResNet,0.8466666666666667,300
person_facing_direction,6_15,streaky,resnet101.a1h_in1k,6,ResNet,0.8366666666666667,300
person_facing_direction,6_15,streaky,resnet101.a1h_in1k,7,ResNet,0.85,300
person_facing_direction,6_15,streaky,resnet101.a1h_in1k,8,ResNet,0.8466666666666667,300
person_facing_direction,6_15,streaky,resnet101.a1h_in1k,9,ResNet,0.84,300
person_facing_direction,6_15,streaky,resnet101.a1h_in1k,10,ResNet,0.85,300
person_facing_direction,6_15,streaky,resnet101.a1h_in1k,11,ResNet,0.8466666666666667,300
person_facing_direction,6_15,streaky,resnet101.a1h_in1k,12,ResNet,0.8233333333333334,300
person_facing_direction,6_15,streaky,resnet18.a1_in1k,1,ResNet,0.8166666666666667,300
person_facing_direction,6_15,streaky,resnet18.a1_in1k,2,ResNet,0.8333333333333334,300
person_facing_direction,6_15,streaky,resnet18.a1_in1k,3,ResNet,0.8066666666666666,300
person_facing_direction,6_15,streaky,resnet18.a1_in1k,4,ResNet,0.82,300
person_facing_direction,6_15,streaky,resnet18.a1_in1k,5,ResNet,0.8233333333333334,300
person_facing_direction,6_15,streaky,resnet18.a1_in1k,6,ResNet,0.8366666666666667,300
person_facing_direction,6_15,streaky,resnet18.a1_in1k,7,ResNet,0.8133333333333334,300
person_facing_direction,6_15,streaky,resnet18.a1_in1k,8,ResNet,0.8133333333333334,300
person_facing_direction,6_15,streaky,resnet18.a1_in1k,9,ResNet,0.8333333333333334,300
person_facing_direction,6_15,streaky,resnet18.a1_in1k,10,ResNet,0.84,300
person_facing_direction,6_15,streaky,resnet18.a1_in1k,11,ResNet,0.8366666666666667,300
person_facing_direction,6_15,streaky,resnet18.a1_in1k,12,ResNet,0.8166666666666667,300
person_facing_direction,6_15,streaky,resnet18d.ra2_in1k,1,ResNet,0.9,300
person_facing_direction,6_15,streaky,resnet18d.ra2_in1k,2,ResNet,0.91,300
person_facing_direction,6_15,streaky,resnet18d.ra2_in1k,3,ResNet,0.9066666666666666,300
person_facing_direction,6_15,streaky,resnet18d.ra2_in1k,4,ResNet,0.9066666666666666,300
person_facing_direction,6_15,streaky,resnet18d.ra2_in1k,5,ResNet,0.9,300
person_facing_direction,6_15,streaky,resnet18d.ra2_in1k,6,ResNet,0.9133333333333333,300
person_facing_direction,6_15,streaky,resnet18d.ra2_in1k,7,ResNet,0.9033333333333333,300
person_facing_direction,6_15,streaky,resnet18d.ra2_in1k,8,ResNet,0.9033333333333333,300
person_facing_direction,6_15,streaky,resnet18d.ra2_in1k,9,ResNet,0.9033333333333333,300
person_facing_direction,6_15,streaky,resnet18d.ra2_in1k,10,ResNet,0.8966666666666666,300
person_facing_direction,6_15,streaky,resnet18d.ra2_in1k,11,ResNet,0.8933333333333333,300
person_facing_direction,6_15,streaky,resnet18d.ra2_in1k,12,ResNet,0.9066666666666666,300
person_facing_direction,6_15,streaky,resnet50.a1_in1k,1,ResNet,0.88,300
person_facing_direction,6_15,streaky,resnet50.a1_in1k,2,ResNet,0.88,300
person_facing_direction,6_15,streaky,resnet50.a1_in1k,3,ResNet,0.88,300
person_facing_direction,6_15,streaky,resnet50.a1_in1k,4,ResNet,0.8866666666666667,300
person_facing_direction,6_15,streaky,resnet50.a1_in1k,5,ResNet,0.88,300
person_facing_direction,6_15,streaky,resnet50.a1_in1k,6,ResNet,0.9,300
person_facing_direction,6_15,streaky,resnet50.a1_in1k,7,ResNet,0.89,300
person_facing_direction,6_15,streaky,resnet50.a1_in1k,8,ResNet,0.8833333333333333,300
person_facing_direction,6_15,streaky,resnet50.a1_in1k,9,ResNet,0.8833333333333333,300
person_facing_direction,6_15,streaky,resnet50.a1_in1k,10,ResNet,0.8933333333333333,300
person_facing_direction,6_15,streaky,resnet50.a1_in1k,11,ResNet,0.8933333333333333,300
person_facing_direction,6_15,streaky,resnet50.a1_in1k,12,ResNet,0.8066666666666666,300
person_facing_direction,6_15,streaky,resnet50.a1h_in1k,1,ResNet,0.9133333333333333,300
