percept_filename,guess,target,implant_type,model_type,subject,result,task,architecture,architecture_family,run
streaky_442.tif,right,left,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_960.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1410.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_806.tif,right,left,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_742.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1574.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1920.tif,left,right,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_446.tif,right,left,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_698.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1342.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_2018.tif,left,right,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_1094.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_766.tif,right,left,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_1530.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1216.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1896.tif,left,right,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_64.tif,right,left,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_826.tif,right,left,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_1186.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_130.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_954.tif,right,left,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_1926.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1214.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1416.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1128.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_2046.tif,left,right,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_2048.tif,left,right,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_958.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1086.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_482.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1250.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_546.tif,right,left,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_1698.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1448.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_424.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1664.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_136.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_448.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1894.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1408.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_226.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1794.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_840.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_8.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_870.tif,right,left,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_1638.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1726.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_98.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1406.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_168.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_72.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_552.tif,right,left,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_1728.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1978.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_166.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1506.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1570.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1000.tif,right,left,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_1854.tif,left,right,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_934.tif,right,left,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_744.tif,right,left,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_518.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_576.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_290.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_616.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1510.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_386.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_2024.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_392.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1122.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_896.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1280.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_450.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_584.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_486.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_512.tif,right,left,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_834.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1856.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_710.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_318.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1022.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1826.tif,left,right,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_1512.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1982.tif,left,right,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_1672.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1024.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1722.tif,left,right,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_1158.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1090.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1384.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_930.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_614.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_894.tif,right,left,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_1766.tif,left,right,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_1088.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_634.tif,right,left,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_1542.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_62.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1576.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_354.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_192.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_250.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_326.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_190.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1256.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1154.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_134.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_902.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1472.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_2022.tif,left,right,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_294.tif,right,left,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_674.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_968.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1600.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1474.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_200.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1346.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_418.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_712.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_456.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_962.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1378.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_574.tif,right,left,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_488.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_126.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1254.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1288.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1352.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1606.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1534.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_890.tif,right,left,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_1096.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_422.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1960.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_898.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1914.tif,left,right,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_256.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1152.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1544.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1762.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_610.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1026.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1922.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_40.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1790.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1190.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1082.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_102.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_296.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1608.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1666.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_678.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1730.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1320.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1030.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_998.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_378.tif,right,left,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_1800.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1984.tif,left,right,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_258.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1150.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1018.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_198.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1862.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1126.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1064.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1402.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1704.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1958.tif,left,right,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_1146.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1928.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1658.tif,left,right,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_1286.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1382.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1830.tif,left,right,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_1662.tif,left,right,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_1344.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1278.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_994.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_328.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1798.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1858.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_680.tif,right,left,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_320.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1192.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_254.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1446.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1598.tif,left,right,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_2042.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_66.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_550.tif,right,left,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_638.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1224.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_162.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_230.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1786.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1734.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1062.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1218.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1480.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_382.tif,right,left,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_1318.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_642.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1864.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_872.tif,right,left,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_58.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_702.tif,right,left,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_1338.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_904.tif,right,left,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_360.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1736.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_122.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1670.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_640.tif,right,left,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_830.tif,right,left,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_1640.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_866.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1850.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1634.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_358.tif,right,left,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_1538.tif,left,right,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_384.tif,right,left,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_1314.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1918.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1442.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_454.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_128.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_738.tif,right,left,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_1160.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1890.tif,left,right,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_838.tif,right,left,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_1594.tif,left,right,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_38.tif,right,left,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_1954.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_802.tif,right,left,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_1350.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_936.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_514.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1768.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1832.tif,left,right,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_762.tif,right,left,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_808.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_506.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_570.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1470.tif,left,right,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_322.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_646.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_2.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1466.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_34.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_262.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1222.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1058.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1414.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_768.tif,right,left,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_1602.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_770.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1992.tif,left,right,6_10,streaky,GNa,False,doorway,human,human,GNa
streaky_1478.tif,right,right,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_582.tif,left,left,6_10,streaky,GNa,True,doorway,human,human,GNa
streaky_1274.tif,left,right,6_10,streaky,GNa,False,doorway,human,human,GNa
pointy_1722.tif,right,right,6_10,pointy,GNa,True,doorway,human,human,GNa
pointy_1638.tif,left,right,6_10,pointy,GNa,False,doorway,human,human,GNa
pointy_318.tif,left,left,6_10,pointy,GNa,True,doorway,human,human,GNa
